Store,SKU,Week,Sales Units
ST066,SK00158,W09,124
ST066,SK00158,W12,196
ST066,SK00158,W14,54
ST066,SK00158,W26,98
ST066,SK00158,W30,150
ST066,SK00158,W45,93
ST066,SK00158,W51,10
ST066,SK00269,W08,150
ST066,SK00269,W12,135
ST066,SK00269,W16,148
ST066,SK00269,W32,108
ST066,SK00269,W35,105
ST066,SK00269,W39,67
ST066,SK00269,W41,156
ST066,SK00269,W52,3
ST066,SK00300,W04,66
ST066,SK00300,W06,156
ST066,SK00300,W07,19
ST066,SK00300,W10,135
ST066,SK00300,W14,77
ST066,SK00300,W15,160
ST066,SK00300,W20,84
ST066,SK00300,W39,105
ST066,SK00300,W45,141
ST066,SK00300,W46,128
ST066,SK00304,W02,136
ST066,SK00304,W05,150
ST066,SK00304,W06,92
ST066,SK00304,W08,193
ST066,SK00304,W11,8
ST066,SK00304,W18,47
ST066,SK00304,W23,162
ST066,SK00304,W24,58
ST066,SK00304,W30,1
ST066,SK00304,W35,176
ST066,SK00304,W38,56
ST066,SK00304,W39,171
ST066,SK00304,W41,89
ST066,SK00304,W43,17
ST066,SK00766,W08,178
ST066,SK00766,W18,79
ST066,SK00766,W27,102
ST066,SK00766,W29,59
ST066,SK00766,W37,84
ST066,SK00766,W38,16
ST066,SK00766,W41,54
ST066,SK00766,W45,45
ST066,SK00766,W47,61
ST066,SK00766,W49,62
ST066,SK00766,W52,143
ST066,SK00786,W02,34
ST066,SK00786,W12,171
ST066,SK00786,W14,125
ST066,SK00786,W15,166
ST066,SK00786,W23,58
ST066,SK00786,W24,91
ST066,SK00786,W51,157
ST066,SK00960,W05,135
ST066,SK00960,W08,46
ST066,SK00960,W13,85
ST066,SK00960,W15,110
ST066,SK00960,W18,123
ST066,SK00960,W19,134
ST066,SK00960,W20,200
ST066,SK00960,W29,130
ST066,SK00960,W30,56
ST066,SK00960,W35,196
ST066,SK00960,W40,57
ST066,SK00960,W45,81
ST066,SK00960,W48,53
ST066,SK01183,W03,145
ST066,SK01183,W13,137
ST066,SK01183,W19,39
ST066,SK01183,W22,26
ST066,SK01183,W25,29
ST066,SK01183,W26,108
ST066,SK01183,W37,26
ST066,SK01183,W42,167
ST066,SK01183,W48,158
ST066,SK01183,W52,165
ST066,SK01189,W01,87
ST066,SK01189,W02,70
ST066,SK01189,W03,192
ST066,SK01189,W07,197
ST066,SK01189,W09,62
ST066,SK01189,W14,6
ST066,SK01189,W15,148
ST066,SK01189,W16,58
ST066,SK01189,W18,183
ST066,SK01189,W20,13
ST066,SK01189,W33,0
ST066,SK01193,W07,179
ST066,SK01193,W08,163
ST066,SK01193,W17,162
ST066,SK01193,W34,5
ST066,SK01193,W35,104
ST066,SK01193,W36,51
ST066,SK01193,W37,9
ST066,SK01193,W44,136
ST066,SK01193,W48,91
ST066,SK01193,W49,39
ST066,SK01249,W04,29
ST066,SK01249,W05,8
ST066,SK01249,W12,77
ST066,SK01249,W13,158
ST066,SK01249,W20,138
ST066,SK01249,W30,40
ST066,SK01249,W43,186
ST066,SK01249,W45,133
ST066,SK01249,W49,190
ST066,SK01319,W17,44
ST066,SK01319,W22,154
ST066,SK01319,W27,17
ST066,SK01319,W37,1
ST066,SK01319,W40,90
ST066,SK01319,W46,200
ST066,SK01349,W02,41
ST066,SK01349,W03,194
ST066,SK01349,W06,59
ST066,SK01349,W11,42
ST066,SK01349,W12,139
ST066,SK01349,W15,35
ST066,SK01349,W16,120
ST066,SK01349,W22,154
ST066,SK01349,W32,174
ST066,SK01349,W33,82
ST066,SK01349,W47,37
ST066,SK01349,W48,117
ST066,SK01349,W49,89
ST066,SK01349,W52,158
ST066,SK01549,W03,37
ST066,SK01549,W04,48
ST066,SK01549,W11,83
ST066,SK01549,W16,186
ST066,SK01549,W19,95
ST066,SK01549,W39,116
ST066,SK01549,W43,182
ST066,SK01549,W51,106
ST066,SK01549,W52,124
ST066,SK01566,W01,39
ST066,SK01566,W05,103
ST066,SK01566,W06,51
ST066,SK01566,W07,57
ST066,SK01566,W08,180
ST066,SK01566,W10,88
ST066,SK01566,W11,93
ST066,SK01566,W13,162
ST066,SK01566,W14,179
ST066,SK01566,W15,153
ST066,SK01566,W22,72
ST066,SK01566,W25,193
ST066,SK01566,W32,32
ST066,SK01566,W34,24
ST066,SK01566,W37,135
ST066,SK01566,W40,89
ST066,SK01566,W41,137
ST066,SK01566,W50,137
ST066,SK01566,W51,155
ST066,SK01642,W16,135
ST066,SK01642,W35,43
ST066,SK01642,W36,118
ST066,SK01642,W40,133
ST066,SK01642,W45,46
ST066,SK01642,W47,12
ST066,SK01733,W04,119
ST066,SK01733,W16,183
ST066,SK01733,W21,19
ST066,SK01733,W23,194
ST066,SK01733,W24,124
ST066,SK01733,W29,25
ST066,SK01733,W38,200
ST066,SK01733,W39,3
ST066,SK01733,W47,99
ST066,SK01896,W02,112
ST066,SK01896,W05,196
ST066,SK01896,W11,197
ST066,SK01896,W18,52
ST066,SK01896,W25,148
ST066,SK01896,W27,157
ST066,SK01896,W35,134
ST066,SK01896,W39,141
ST066,SK01896,W40,149
ST066,SK01896,W41,110
ST066,SK01896,W48,169
ST066,SK01927,W07,102
ST066,SK01927,W09,181
ST066,SK01927,W13,88
ST066,SK01927,W16,101
ST066,SK01927,W25,18
ST066,SK01927,W26,123
ST066,SK01927,W34,67
ST066,SK01927,W35,116
ST066,SK01927,W46,182
ST066,SK01927,W52,94
ST066,SK01950,W09,131
ST066,SK01950,W10,97
ST066,SK01950,W13,79
ST066,SK01950,W14,67
ST066,SK01950,W15,2
ST066,SK01950,W19,66
ST066,SK01950,W23,111
ST066,SK01950,W27,140
ST066,SK01950,W45,158
ST066,SK01950,W47,109
ST066,SK02029,W04,136
ST066,SK02029,W16,81
ST066,SK02029,W34,8
ST066,SK02029,W44,57
ST066,SK02029,W50,147
ST066,SK02429,W04,3
ST066,SK02429,W07,41
ST066,SK02429,W17,40
ST066,SK02429,W18,132
ST066,SK02429,W19,70
ST066,SK02429,W20,137
ST066,SK02429,W24,162
ST066,SK02429,W29,110
ST066,SK02429,W42,90
ST066,SK02429,W47,172
ST066,SK02429,W50,80
ST066,SK02448,W11,128
ST066,SK02448,W17,177
ST066,SK02448,W20,90
ST066,SK02448,W33,10
ST066,SK02448,W35,145
ST066,SK02448,W39,52
ST066,SK02448,W44,192
ST066,SK02448,W46,42
ST066,SK02562,W01,156
ST066,SK02562,W04,11
ST066,SK02562,W11,139
ST066,SK02562,W14,6
ST066,SK02562,W16,121
ST066,SK02562,W30,123
ST066,SK02562,W31,74
ST066,SK02562,W35,148
ST066,SK02562,W42,180
ST066,SK02562,W45,138
ST066,SK02642,W05,1
ST066,SK02642,W10,40
ST066,SK02642,W21,161
ST066,SK02642,W25,69
ST066,SK02642,W33,91
ST066,SK02642,W36,1
ST066,SK02642,W40,114
ST066,SK02768,W16,112
ST066,SK02768,W28,21
ST066,SK02768,W29,106
ST066,SK02768,W31,53
ST066,SK02768,W34,110
ST066,SK02768,W40,119
ST066,SK02768,W43,79
ST066,SK02768,W48,83
ST066,SK02768,W51,160
ST066,SK02805,W02,123
ST066,SK02805,W04,94
ST066,SK02805,W29,69
ST066,SK02805,W31,20
ST066,SK02805,W44,68
ST066,SK02805,W50,47
ST066,SK02805,W52,100
ST066,SK02904,W02,21
ST066,SK02904,W07,136
ST066,SK02904,W13,200
ST066,SK02904,W25,182
ST066,SK02904,W29,123
ST066,SK03182,W07,162
ST066,SK03182,W16,143
ST066,SK03182,W18,94
ST066,SK03182,W21,33
ST066,SK03182,W23,49
ST066,SK03182,W28,165
ST066,SK03182,W29,25
ST066,SK03182,W30,92
ST066,SK03182,W45,18
ST066,SK03182,W48,113
ST066,SK03289,W10,98
ST066,SK03289,W11,74
ST066,SK03289,W18,191
ST066,SK03289,W25,132
ST066,SK03289,W28,36
ST066,SK03289,W38,18
ST066,SK03289,W40,40
ST066,SK03289,W50,27
ST066,SK03348,W02,177
ST066,SK03348,W23,107
ST066,SK03348,W32,43
ST066,SK03348,W34,152
ST066,SK03569,W05,73
ST066,SK03569,W08,153
ST066,SK03569,W15,108
ST066,SK03569,W17,171
ST066,SK03569,W26,177
ST066,SK03569,W28,108
ST066,SK03569,W35,95
ST066,SK03569,W39,108
ST066,SK03569,W48,96
ST066,SK03569,W50,26
ST066,SK03572,W02,25
ST066,SK03572,W25,188
ST066,SK03572,W28,60
ST066,SK03572,W34,160
ST066,SK03572,W36,92
ST066,SK03572,W38,177
ST066,SK03572,W42,23
ST066,SK03572,W46,6
ST066,SK03636,W01,29
ST066,SK03636,W09,24
ST066,SK03636,W10,61
ST066,SK03636,W15,65
ST066,SK03636,W21,30
ST066,SK03636,W25,184
ST066,SK03636,W28,24
ST066,SK03636,W35,176
ST066,SK03636,W36,36
ST066,SK03636,W41,125
ST066,SK03636,W45,139
ST066,SK03636,W52,122
ST066,SK03725,W04,31
ST066,SK03725,W10,75
ST066,SK03725,W13,119
ST066,SK03725,W14,58
ST066,SK03725,W19,24
ST066,SK03725,W24,195
ST066,SK03725,W29,192
ST066,SK03725,W32,152
ST066,SK03725,W34,106
ST066,SK03725,W37,158
ST066,SK03725,W42,187
ST066,SK03725,W43,81
ST066,SK03725,W48,152
ST066,SK03725,W50,80
ST066,SK03980,W07,7
ST066,SK03980,W08,176
ST066,SK03980,W11,65
ST066,SK03980,W12,92
ST066,SK03980,W16,42
ST066,SK03980,W18,197
ST066,SK03980,W20,94
ST066,SK03980,W23,86
ST066,SK03980,W39,23
ST066,SK03980,W40,172
ST066,SK03980,W41,196
ST066,SK03980,W42,104
ST066,SK03980,W43,183
ST066,SK03980,W47,86
ST066,SK04282,W05,56
ST066,SK04282,W06,196
ST066,SK04282,W13,116
ST066,SK04282,W25,50
ST066,SK04282,W29,49
ST066,SK04282,W50,117
ST066,SK04325,W12,104
ST066,SK04325,W15,150
ST066,SK04325,W17,30
ST066,SK04325,W20,65
ST066,SK04325,W21,174
ST066,SK04325,W42,113
ST066,SK04325,W44,142
ST066,SK04325,W49,37
ST066,SK04325,W52,138
ST066,SK04707,W02,109
ST066,SK04707,W06,20
ST066,SK04707,W21,100
ST066,SK04707,W31,162
ST066,SK04707,W39,194
ST066,SK04707,W42,35
ST066,SK04707,W47,197
ST066,SK04707,W51,41
ST066,SK04707,W52,107
ST066,SK04815,W10,176
ST066,SK04815,W12,41
ST066,SK04815,W13,185
ST066,SK04815,W15,186
ST066,SK04815,W22,43
ST066,SK04815,W25,134
ST066,SK04815,W40,163
ST066,SK04815,W50,76
ST066,SK05097,W03,73
ST066,SK05097,W13,43
ST066,SK05097,W22,62
ST066,SK05097,W23,106
ST066,SK05097,W36,42
ST066,SK05097,W40,119
ST066,SK05097,W43,156
ST066,SK05097,W48,195
ST066,SK05097,W50,39
ST066,SK05097,W51,194
ST066,SK05194,W14,10
ST066,SK05194,W36,63
ST066,SK05194,W37,61
ST066,SK05194,W45,95
ST066,SK05194,W47,10
ST066,SK05478,W04,198
ST066,SK05478,W05,15
ST066,SK05478,W07,75
ST066,SK05478,W16,177
ST066,SK05478,W24,34
ST066,SK05478,W32,180
ST066,SK05478,W43,27
ST066,SK05478,W46,189
ST066,SK05478,W47,181
ST066,SK05478,W52,149
ST066,SK05715,W03,29
ST066,SK05715,W06,187
ST066,SK05715,W13,40
ST066,SK05715,W14,86
ST066,SK05715,W18,190
ST066,SK05715,W20,127
ST066,SK05715,W36,115
ST066,SK05715,W41,1
ST066,SK05928,W06,123
ST066,SK05928,W19,42
ST066,SK05928,W26,65
ST066,SK05928,W32,127
ST066,SK05928,W33,62
ST066,SK05928,W41,69
ST066,SK05928,W44,135
ST066,SK06290,W17,151
ST066,SK06290,W19,166
ST066,SK06290,W28,17
ST066,SK06290,W48,55
ST066,SK06290,W52,97
ST066,SK06375,W03,45
ST066,SK06375,W05,77
ST066,SK06375,W07,104
ST066,SK06375,W10,151
ST066,SK06375,W13,130
ST066,SK06375,W23,144
ST066,SK06375,W29,54
ST066,SK06375,W32,54
ST066,SK06375,W33,160
ST066,SK06375,W35,77
ST066,SK06375,W42,191
ST066,SK06375,W50,120
ST066,SK06559,W01,164
ST066,SK06559,W24,32
ST066,SK06559,W25,157
ST066,SK06559,W26,24
ST066,SK06559,W37,27
ST066,SK06559,W51,153
ST066,SK06559,W52,186
ST066,SK06601,W10,170
ST066,SK06601,W24,124
ST066,SK06601,W33,69
ST066,SK06601,W34,113
ST066,SK06651,W02,170
ST066,SK06651,W05,121
ST066,SK06651,W06,174
ST066,SK06651,W12,64
ST066,SK06651,W14,63
ST066,SK06651,W21,88
ST066,SK06651,W27,70
ST066,SK06651,W40,82
ST066,SK06651,W42,194
ST066,SK06651,W44,103
ST066,SK06691,W06,30
ST066,SK06691,W12,94
ST066,SK06691,W13,39
ST066,SK06691,W16,160
ST066,SK06691,W20,200
ST066,SK06691,W21,109
ST066,SK06691,W30,152
ST066,SK06691,W37,184
ST066,SK06691,W40,191
ST066,SK06691,W41,194
ST066,SK06996,W03,111
ST066,SK06996,W06,80
ST066,SK06996,W10,96
ST066,SK06996,W17,38
ST066,SK06996,W18,189
ST066,SK06996,W22,165
ST066,SK06996,W26,179
ST066,SK06996,W27,91
ST066,SK06996,W30,195
ST066,SK06996,W31,189
ST066,SK06996,W36,117
ST066,SK06996,W37,86
ST066,SK06996,W40,30
ST066,SK07054,W02,25
ST066,SK07054,W03,103
ST066,SK07054,W04,95
ST066,SK07054,W06,138
ST066,SK07054,W11,175
ST066,SK07054,W22,59
ST066,SK07054,W23,107
ST066,SK07054,W26,100
ST066,SK07054,W28,38
ST066,SK07054,W29,74
ST066,SK07054,W31,142
ST066,SK07054,W32,167
ST066,SK07054,W45,156
ST066,SK07054,W48,128
ST066,SK07054,W49,171
ST066,SK07068,W02,100
ST066,SK07068,W08,26
ST066,SK07068,W09,149
ST066,SK07068,W11,144
ST066,SK07068,W14,149
ST066,SK07068,W16,150
ST066,SK07068,W19,175
ST066,SK07068,W20,145
ST066,SK07068,W24,7
ST066,SK07068,W26,23
ST066,SK07068,W28,138
ST066,SK07068,W29,88
ST066,SK07068,W31,44
ST066,SK07068,W43,16
ST066,SK07322,W07,162
ST066,SK07322,W23,4
ST066,SK07322,W24,21
ST066,SK07322,W30,121
ST066,SK07322,W33,184
ST066,SK07322,W35,147
ST066,SK07322,W37,14
ST066,SK07322,W39,70
ST066,SK07322,W46,139
ST066,SK07322,W47,93
ST066,SK07369,W07,97
ST066,SK07369,W17,101
ST066,SK07369,W25,93
ST066,SK07369,W32,130
ST066,SK07369,W34,37
ST066,SK07369,W38,102
ST066,SK07369,W39,5
ST066,SK07369,W43,25
ST066,SK07369,W50,188
ST066,SK07447,W06,26
ST066,SK07447,W09,63
ST066,SK07447,W21,141
ST066,SK07447,W22,80
ST066,SK07447,W23,132
ST066,SK07447,W31,129
ST066,SK07447,W40,107
ST066,SK07447,W42,46
ST066,SK07447,W46,151
ST066,SK07447,W47,190
ST066,SK07484,W02,113
ST066,SK07484,W14,100
ST066,SK07484,W24,41
ST066,SK07484,W26,163
ST066,SK07484,W30,63
ST066,SK07484,W36,161
ST066,SK07484,W42,92
ST066,SK07484,W45,147
ST066,SK07484,W52,177
ST066,SK07595,W05,108
ST066,SK07595,W23,39
ST066,SK07595,W27,65
ST066,SK07595,W30,67
ST066,SK07595,W33,149
ST066,SK07595,W37,191
ST066,SK07595,W45,139
ST066,SK07595,W51,32
ST066,SK07767,W04,186
ST066,SK07767,W10,128
ST066,SK07767,W12,24
ST066,SK07767,W15,55
ST066,SK07767,W28,133
ST066,SK07767,W30,115
ST066,SK07767,W32,179
ST066,SK07767,W36,107
ST066,SK07767,W52,65
ST066,SK07782,W06,159
ST066,SK07782,W07,167
ST066,SK07782,W16,61
ST066,SK07782,W17,138
ST066,SK07782,W21,178
ST066,SK07782,W32,98
ST066,SK07782,W43,93
ST066,SK07782,W52,88
ST066,SK07944,W13,101
ST066,SK07944,W16,89
ST066,SK07944,W19,17
ST066,SK07944,W28,141
ST066,SK07944,W29,143
ST066,SK07944,W43,198
ST066,SK07944,W52,59
ST066,SK08191,W03,29
ST066,SK08191,W27,36
ST066,SK08191,W36,41
ST066,SK08191,W41,97
ST066,SK08191,W44,122
ST066,SK08285,W11,36
ST066,SK08285,W14,10
ST066,SK08285,W16,181
ST066,SK08285,W18,82
ST066,SK08285,W24,49
ST066,SK08285,W32,118
ST066,SK08285,W42,115
ST066,SK08285,W46,138
ST066,SK08285,W48,20
ST066,SK08314,W01,57
ST066,SK08314,W17,92
ST066,SK08314,W19,105
ST066,SK08314,W21,3
ST066,SK08314,W31,195
ST066,SK08314,W38,95
ST066,SK08314,W44,64
ST066,SK08314,W50,114
ST066,SK08373,W12,137
ST066,SK08373,W13,133
ST066,SK08373,W14,39
ST066,SK08373,W15,178
ST066,SK08373,W32,31
ST066,SK08373,W34,38
ST066,SK08373,W35,39
ST066,SK08373,W39,112
ST066,SK08373,W40,29
ST066,SK08373,W41,82
ST066,SK08373,W52,192
ST066,SK08443,W13,165
ST066,SK08443,W26,11
ST066,SK08443,W32,62
ST066,SK08443,W40,129
ST066,SK08443,W41,100
ST066,SK08443,W47,137
ST066,SK08443,W52,196
ST066,SK08544,W01,174
ST066,SK08544,W02,126
ST066,SK08544,W08,148
ST066,SK08544,W10,53
ST066,SK08544,W14,164
ST066,SK08544,W17,143
ST066,SK08544,W20,74
ST066,SK08544,W24,90
ST066,SK08544,W26,75
ST066,SK08544,W31,105
ST066,SK08544,W33,113
ST066,SK08544,W39,163
ST066,SK08544,W50,135
ST066,SK08557,W01,61
ST066,SK08557,W08,27
ST066,SK08557,W11,197
ST066,SK08557,W13,94
ST066,SK08557,W20,167
ST066,SK08557,W29,127
ST066,SK08557,W31,137
ST066,SK08557,W44,108
ST066,SK08557,W45,59
ST066,SK08557,W49,118
ST066,SK08557,W51,129
ST066,SK08783,W04,181
ST066,SK08783,W05,1
ST066,SK08783,W14,106
ST066,SK08783,W16,12
ST066,SK08783,W17,54
ST066,SK08783,W23,197
ST066,SK08783,W30,6
ST066,SK08783,W39,194
ST066,SK08783,W40,158
ST066,SK08783,W46,6
ST066,SK08783,W47,71
ST066,SK08783,W51,161
ST066,SK09245,W05,91
ST066,SK09245,W06,93
ST066,SK09245,W08,13
ST066,SK09245,W15,153
ST066,SK09245,W34,54
ST066,SK09245,W43,72
ST066,SK09245,W45,178
ST066,SK09245,W47,157
ST066,SK09245,W51,172
ST066,SK09245,W52,180
ST066,SK09312,W05,200
ST066,SK09312,W06,164
ST066,SK09312,W10,145
ST066,SK09312,W12,8
ST066,SK09312,W15,1
ST066,SK09312,W19,112
ST066,SK09312,W22,48
ST066,SK09312,W24,90
ST066,SK09312,W35,21
ST066,SK09312,W38,26
ST066,SK09312,W41,25
ST066,SK09312,W48,111
ST066,SK09318,W12,141
ST066,SK09318,W14,196
ST066,SK09318,W16,98
ST066,SK09318,W17,194
ST066,SK09318,W29,23
ST066,SK09318,W31,153
ST066,SK09318,W33,4
ST066,SK09318,W37,75
ST066,SK09318,W42,152
ST066,SK09318,W49,173
ST066,SK09414,W01,76
ST066,SK09414,W02,50
ST066,SK09414,W04,122
ST066,SK09414,W06,147
ST066,SK09414,W07,98
ST066,SK09414,W14,168
ST066,SK09414,W22,21
ST066,SK09414,W24,82
ST066,SK09414,W29,129
ST066,SK09414,W39,136
ST066,SK09414,W42,38
ST066,SK09414,W43,182
ST066,SK09414,W49,28
ST066,SK09453,W01,64
ST066,SK09453,W06,163
ST066,SK09453,W09,187
ST066,SK09453,W11,141
ST066,SK09453,W18,147
ST066,SK09453,W27,98
ST066,SK09453,W36,45
ST066,SK09453,W42,178
ST066,SK09469,W07,59
ST066,SK09469,W08,119
ST066,SK09469,W10,44
ST066,SK09469,W11,42
ST066,SK09469,W14,91
ST066,SK09469,W17,121
ST066,SK09469,W22,72
ST066,SK09469,W40,10
ST066,SK09469,W45,53
ST066,SK09469,W48,199
ST066,SK09469,W51,12
ST066,SK09469,W52,1
ST066,SK09592,W27,65
ST066,SK09592,W35,54
ST066,SK09592,W37,9
ST066,SK09592,W40,4
ST066,SK09592,W41,160
ST066,SK09592,W44,162
ST066,SK09592,W46,170
ST066,SK09592,W47,134
ST066,SK09659,W03,113
ST066,SK09659,W10,44
ST066,SK09659,W24,174
ST066,SK09659,W36,57
ST066,SK09659,W42,17
ST066,SK09659,W43,161
ST066,SK09659,W45,98
ST066,SK09659,W46,63
ST066,SK09728,W06,80
ST066,SK09728,W11,96
ST066,SK09728,W30,151
ST066,SK09728,W31,23
ST066,SK09728,W40,115
ST066,SK09728,W46,11
ST066,SK09816,W10,10
ST066,SK09816,W11,114
ST066,SK09816,W23,17
ST066,SK09816,W26,125
ST066,SK09816,W30,114
ST066,SK09816,W34,54
ST066,SK09816,W42,154
ST066,SK09816,W46,171
ST066,SK09816,W50,176
ST066,SK10226,W21,6
ST066,SK10226,W27,60
ST066,SK10226,W29,109
ST066,SK10226,W30,164
ST066,SK10226,W39,118
ST066,SK10226,W40,33
ST066,SK10226,W42,51
ST066,SK10226,W51,4
ST066,SK10286,W13,17
ST066,SK10286,W20,57
ST066,SK10286,W23,98
ST066,SK10286,W27,154
ST066,SK10286,W28,190
ST066,SK10286,W32,80
ST066,SK10286,W34,88
ST066,SK10286,W37,110
ST066,SK10286,W41,29
ST066,SK10304,W05,45
ST066,SK10304,W17,163
ST066,SK10304,W21,104
ST066,SK10304,W22,159
ST066,SK10304,W37,10
ST066,SK10304,W46,10
ST066,SK10304,W49,73
ST066,SK10514,W03,99
ST066,SK10514,W06,163
ST066,SK10514,W14,24
ST066,SK10514,W16,117
ST066,SK10514,W22,68
ST066,SK10514,W23,98
ST066,SK10514,W25,95
ST066,SK10514,W31,87
ST066,SK10514,W32,100
ST066,SK10514,W35,124
ST066,SK10514,W36,126
ST066,SK10514,W43,173
ST066,SK10514,W51,87
ST066,SK10565,W03,159
ST066,SK10565,W05,125
ST066,SK10565,W08,20
ST066,SK10565,W24,138
ST066,SK10565,W26,168
ST066,SK10565,W39,50
ST066,SK10565,W44,67
ST066,SK10565,W47,58
ST066,SK10717,W06,194
ST066,SK10717,W07,42
ST066,SK10717,W19,168
ST066,SK10717,W22,42
ST066,SK10717,W35,139
ST066,SK10717,W37,169
ST066,SK10717,W41,0
ST066,SK10717,W42,64
ST066,SK10717,W46,106
ST066,SK10760,W08,164
ST066,SK10760,W13,161
ST066,SK10760,W21,195
ST066,SK10760,W25,191
ST066,SK10760,W27,43
ST066,SK10760,W49,166
ST066,SK10760,W50,193
ST066,SK10760,W51,64
ST066,SK11103,W02,66
ST066,SK11103,W06,87
ST066,SK11103,W09,128
ST066,SK11103,W15,48
ST066,SK11103,W24,111
ST066,SK11103,W30,95
ST066,SK11103,W34,31
ST066,SK11147,W01,196
ST066,SK11147,W03,54
ST066,SK11147,W09,67
ST066,SK11147,W10,160
ST066,SK11147,W15,124
ST066,SK11147,W17,48
ST066,SK11147,W20,176
ST066,SK11147,W28,39
ST066,SK11147,W29,196
ST066,SK11147,W33,30
ST066,SK11147,W38,23
ST066,SK11147,W43,120
ST066,SK11147,W44,35
ST066,SK11260,W02,52
ST066,SK11260,W07,151
ST066,SK11260,W10,46
ST066,SK11260,W19,97
ST066,SK11260,W24,142
ST066,SK11260,W43,27
ST066,SK11260,W49,152
ST066,SK11808,W16,50
ST066,SK11808,W22,84
ST066,SK11808,W26,0
ST066,SK11808,W31,160
ST066,SK11808,W36,172
ST066,SK11808,W38,195
ST066,SK11808,W39,21
ST066,SK11808,W47,196
ST066,SK11860,W03,136
ST066,SK11860,W13,34
ST066,SK11860,W15,85
ST066,SK11860,W23,48
ST066,SK11860,W28,199
ST066,SK11860,W36,175
ST066,SK11860,W43,189
ST066,SK11860,W45,155
ST066,SK12148,W11,179
ST066,SK12148,W12,160
ST066,SK12148,W13,20
ST066,SK12148,W20,85
ST066,SK12148,W30,2
ST066,SK12148,W40,173
ST066,SK12148,W41,31
ST066,SK12148,W43,3
ST066,SK12148,W44,80
ST066,SK12148,W45,66
ST066,SK12148,W48,130
ST066,SK12148,W51,19
ST066,SK12418,W04,132
ST066,SK12418,W06,134
ST066,SK12418,W08,116
ST066,SK12418,W14,178
ST066,SK12418,W17,68
ST066,SK12418,W19,8
ST066,SK12418,W20,194
ST066,SK12418,W26,197
ST066,SK12418,W31,2
ST066,SK12418,W32,70
ST066,SK12418,W45,102
ST066,SK12418,W48,200
ST066,SK12418,W50,129
ST066,SK12460,W05,197
ST066,SK12460,W09,106
ST066,SK12460,W11,5
ST066,SK12460,W14,132
ST066,SK12460,W29,69
ST066,SK12460,W32,136
ST066,SK12460,W33,193
ST066,SK12460,W40,157
ST066,SK12460,W44,141
ST066,SK12460,W50,144
ST066,SK12478,W02,3
ST066,SK12478,W09,16
ST066,SK12478,W14,131
ST066,SK12478,W17,94
ST066,SK12478,W21,66
ST066,SK12478,W28,191
ST066,SK12478,W31,88
ST066,SK12478,W50,60
ST066,SK12670,W17,179
ST066,SK12670,W23,39
ST066,SK12670,W30,40
ST066,SK12670,W32,36
ST066,SK12670,W49,61
ST066,SK12760,W07,66
ST066,SK12760,W10,126
ST066,SK12760,W16,68
ST066,SK12760,W20,45
ST066,SK12760,W21,162
ST066,SK12760,W22,39
ST066,SK12760,W25,128
ST066,SK12760,W39,70
ST066,SK12760,W41,21
ST066,SK12760,W48,87
ST066,SK12760,W50,53
ST066,SK12773,W10,183
ST066,SK12773,W12,0
ST066,SK12773,W23,153
ST066,SK12773,W24,38
ST066,SK12773,W25,43
ST066,SK12773,W41,198
ST066,SK12773,W48,140
ST066,SK12919,W11,191
ST066,SK12919,W15,198
ST066,SK12919,W20,48
ST066,SK12919,W21,49
ST066,SK12919,W23,20
ST066,SK12919,W25,112
ST066,SK12919,W30,44
ST066,SK12919,W36,173
ST066,SK12919,W38,66
ST066,SK13050,W05,177
ST066,SK13050,W14,52
ST066,SK13050,W15,38
ST066,SK13050,W16,186
ST066,SK13050,W28,147
ST066,SK13050,W35,196
ST066,SK13050,W46,19
ST066,SK13050,W47,110
ST066,SK13050,W48,2
ST066,SK13050,W52,92
ST066,SK13226,W06,26
ST066,SK13226,W09,28
ST066,SK13226,W28,173
ST066,SK13226,W40,5
ST066,SK13226,W43,145
ST066,SK13226,W49,39
ST066,SK13226,W50,146
ST066,SK13248,W01,124
ST066,SK13248,W02,123
ST066,SK13248,W03,79
ST066,SK13248,W08,98
ST066,SK13248,W13,59
ST066,SK13248,W22,145
ST066,SK13248,W41,105
ST066,SK13248,W45,10
ST066,SK13248,W46,21
ST066,SK13248,W48,107
ST066,SK13498,W15,12
ST066,SK13498,W16,66
ST066,SK13498,W17,74
ST066,SK13498,W27,19
ST066,SK13498,W28,84
ST066,SK13498,W36,39
ST066,SK13498,W42,64
ST066,SK13498,W46,21
ST066,SK13532,W01,59
ST066,SK13532,W30,169
ST066,SK13532,W31,163
ST066,SK13532,W32,76
ST066,SK13532,W33,145
ST066,SK13532,W43,45
ST066,SK13740,W04,22
ST066,SK13740,W08,175
ST066,SK13740,W22,86
ST066,SK13740,W25,199
ST066,SK13740,W34,18
ST066,SK13740,W41,162
ST066,SK13740,W42,187
ST066,SK13740,W43,111
ST066,SK13740,W46,63
ST066,SK13952,W09,123
ST066,SK13952,W18,169
ST066,SK13952,W21,45
ST066,SK13952,W27,68
ST066,SK13952,W33,19
ST066,SK13952,W48,3
ST066,SK14045,W01,60
ST066,SK14045,W03,107
ST066,SK14045,W16,94
ST066,SK14045,W23,50
ST066,SK14045,W24,55
ST066,SK14045,W28,85
ST066,SK14045,W31,78
ST066,SK14045,W32,120
ST066,SK14045,W35,158
ST066,SK14045,W41,144
ST066,SK14045,W46,69
ST066,SK14045,W50,7
